Date,Open,High,Low,Close,Adj Close,Volume
2012-04-30,307.510010,314.139008,307.411011,313.397003,304.244019,904378
2012-05-02,309.636993,309.686005,300.434998,301.424988,292.621674,2042967
2012-05-03,300.632996,301.821014,296.230011,298.160004,289.452057,748786
2012-05-04,295.488007,300.187988,292.471008,298.209015,289.499664,938259
2012-05-07,294.498993,308.696991,288.265991,305.036011,296.127228,1146118
2012-05-08,305.630005,306.372009,291.976013,293.213013,284.649567,1092997
2012-05-09,287.572998,294.399994,286.929993,289.898010,281.431335,808450
2012-05-10,290.789001,293.954987,284.455994,286.632996,278.261719,657275
2012-05-11,285.743011,298.605011,284.851990,294.251007,285.657196,1221392
2012-05-14,294.498993,297.467010,283.071014,287.127991,278.742249,783347
2012-05-15,285.743011,289.106995,281.933014,287.226990,278.838348,1283149
2012-05-16,274.066986,274.265015,265.162994,266.152008,258.378845,2266860
2012-05-17,266.449005,272.781006,261.105988,268.230011,260.396179,2231247
2012-05-18,262.195007,263.925995,253.289993,257.346008,249.830048,1995019
2012-05-21,259.226013,261.303986,255.367996,258.979004,251.415344,1302219
2012-05-22,263.678986,266.548004,260.216003,261.997009,254.345215,1082545
2012-05-23,258.385010,262.441986,256.356995,258.880005,251.319244,901794
2012-05-24,259.721008,265.261993,254.080994,264.173004,256.457672,1102485
2012-05-25,262.195007,268.824005,259.721008,266.497986,258.714752,916951
2012-05-28,268.131012,275.057007,265.311005,273.671997,265.679199,887484
2012-05-29,278.024994,280.152008,270.455994,272.979004,265.006470,2156914
2012-05-30,257.247009,257.247009,239.240005,240.774002,233.742035,7273055
2012-05-31,236.320999,236.320999,227.763000,230.731003,223.992355,4974240
2012-06-01,232.511993,233.699005,220.194000,222.123001,215.635757,4401626
2012-06-04,218.660004,227.565002,214.703003,226.328003,219.717941,3298202
2012-06-05,226.871994,227.020996,218.809006,219.205002,212.802979,2950330
2012-06-06,220.639008,233.798004,220.639008,231.720993,224.953445,4331405
2012-06-07,233.007004,236.272003,229.593002,233.996002,227.161987,2255772
2012-06-08,231.917999,237.311005,230.335007,236.371002,229.467651,1619382
2012-06-11,239.537003,241.218994,231.621994,233.056000,226.249451,1501939
2012-06-12,230.235992,241.169006,229.742004,240.378006,233.357605,2017565
2012-06-13,241.417007,241.466003,234.095001,235.332001,228.458969,1883489
2012-06-14,234.589996,236.964005,223.606995,224.597000,218.037521,2166252
2012-06-15,225.585999,238.893997,225.585999,237.509003,230.572403,3379201
2012-06-18,240.427002,245.177002,231.720993,235.479996,228.602661,3103212
2012-06-19,235.479996,239.981995,233.699005,235.776993,228.890976,1536314
2012-06-20,238.003006,244.384995,237.311005,243.000000,235.903030,1815636
2012-06-21,241.615005,247.253998,240.179993,245.473007,238.303818,1710124
2012-06-22,241.912003,248.541000,239.932999,244.384995,237.247559,2615758
2012-06-25,245.770004,249.184006,242.406006,243.296997,236.191360,1235990
2012-06-26,243.197998,246.117004,241.615005,243.988998,236.863159,723805
2012-06-27,245.423996,245.820007,235.578995,236.518997,229.611313,1380694
2012-06-28,235.479996,238.942993,230.434006,237.360001,230.427750,1795268
2012-06-29,240.179993,243.643005,238.151993,239.487000,232.492630,1517114
2012-07-02,237.360001,239.834000,235.431000,235.826996,228.939499,1172615
2012-07-03,238.449005,238.942993,233.106003,235.184006,228.315308,1131999
2012-07-04,235.479996,238.597000,233.253998,233.699005,226.873657,1370227
2012-07-05,233.699005,238.201004,232.561996,237.459000,230.523849,1570146
2012-07-06,238.449005,241.020996,237.014008,238.003006,231.051971,1868888
2012-07-09,236.470001,240.427002,233.501999,237.656998,230.716080,2080159
2012-07-10,239.438004,245.522995,238.498001,243.791000,236.670929,2285954
2012-07-11,242.406006,243.692001,237.557999,238.843994,231.868393,1064137
2012-07-12,238.449005,238.843994,233.403000,234.145004,227.306641,1301078
2012-07-13,234.391998,235.876007,231.917999,233.007004,226.201889,1364003
2012-07-16,235.281998,235.628998,226.130005,226.871994,220.246048,1406146
2012-07-17,228.751999,229.791000,222.914993,223.507996,216.980301,2095792
2012-07-18,221.479996,221.479996,216.235992,219.205002,216.680801,1988556
2012-07-19,222.173004,224.003006,221.431000,222.074005,219.516769,1375751
2012-07-20,222.123001,223.014008,219.748993,220.985001,218.440292,589776
2012-07-23,218.957001,218.957001,212.822998,213.712997,211.252045,870466
2012-07-24,214.207993,215.544006,211.042007,213.712997,211.252045,1158544
2012-07-25,212.229004,212.871994,208.964005,210.695999,208.269775,984534
2012-07-26,210.250000,211.634995,200.800995,202.681000,200.347076,1866281
2012-07-27,209.261002,212.921997,206.985001,210.546997,208.122498,1737104
2012-07-30,213.218994,220.242996,212.921997,219.302994,216.777664,1287598
2012-07-31,220.046005,224.300003,214.802002,223.507996,220.934250,1343274
2012-08-01,222.123001,226.723999,220.688995,224.893997,222.304291,1267761
2012-08-02,224.003006,224.201004,219.451996,220.837006,218.294006,766469
2012-08-03,218.660004,219.550995,213.960999,218.561005,216.044220,1038110
2012-08-06,223.606995,227.417007,223.606995,226.229004,223.623932,756832
2012-08-07,228.307007,236.964005,228.307007,236.222000,233.501846,1728529
2012-08-08,237.656998,243.048996,237.459000,238.893997,236.143082,1804307
2012-08-09,240.427002,243.494995,229.544006,236.815994,234.089005,3970955
2012-08-10,234.391998,234.391998,228.505005,229.544006,226.900742,1253901
2012-08-13,228.949997,229.197998,221.776993,225.981995,223.379761,1193936
2012-08-14,226.576004,233.451996,224.744995,232.412994,229.736694,1263976
2012-08-16,232.908005,237.113007,228.802002,232.957001,230.274445,1671282
2012-08-17,234.490997,240.576004,234.490997,237.904007,235.164490,2197708
2012-08-21,238.942993,244.384995,238.942993,243.544006,240.739532,1111900
2012-08-22,241.417007,247.106003,241.417007,245.276001,242.451584,1258916
2012-08-23,244.880005,246.363998,240.972000,242.604004,239.810364,1351138
2012-08-24,239.932999,245.373993,238.794998,243.395996,240.593231,1085325
2012-08-27,242.406006,244.087997,237.557999,238.548004,235.801071,1081535
2012-08-28,237.459000,237.755997,232.809006,235.184006,232.475800,1493040
2012-08-29,234.985992,234.985992,230.138000,231.522995,228.856949,1108486
2012-08-30,229.445007,235.925995,227.367004,234.440994,231.741348,824511
2012-08-31,234.490997,235.727997,228.307007,231.274994,228.611801,1448153
2012-09-03,234.490997,236.766998,226.576004,228.406006,225.775848,1269203
2012-09-04,228.802002,233.007004,227.811996,232.313995,229.638840,1016931
2012-09-05,230.533005,233.007004,225.240005,226.279007,223.673340,1344295
2012-09-06,225.091995,232.313995,222.766006,230.582993,227.927780,1386287
2012-09-07,236.470001,242.406006,236.470001,240.723999,237.951981,1266433
2012-09-08,null,null,null,null,null,null
2012-09-10,243.395996,247.106003,240.179993,246.214996,243.379761,926778
2012-09-11,243.395996,248.244003,243.000000,246.957993,244.114197,1137658
2012-09-12,248.343002,261.006989,248.343002,260.018005,257.023834,1992642
2012-09-13,261.204987,262.144989,255.070999,256.356995,253.404968,1092372
2012-09-14,260.216003,269.119995,260.216003,267.437988,264.358368,1668931
2012-09-17,273.078003,286.237000,271.544006,274.710999,271.547638,3133265
2012-09-18,273.078003,275.403015,269.911987,271.148987,268.026642,939914
2012-09-20,265.162994,275.601013,265.162994,269.665009,266.559753,1856012
2012-09-21,270.109985,274.165985,268.626007,272.434998,269.297821,1454102
2012-09-24,271.098999,276.688995,269.119995,270.506012,267.391052,1703264
2012-09-25,271.346985,273.078003,263.826996,266.003998,262.940887,888538
2012-09-26,264.173004,265.212006,259.572998,260.315002,257.317383,665756
2012-09-27,261.105988,264.470001,255.763000,257.000000,254.040573,912077
2012-09-28,261.204987,269.119995,261.204987,264.618988,261.571838,1391181
2012-10-01,264.470001,273.276001,264.470001,271.643005,268.514954,1267900
2012-10-03,272.632996,273.078003,267.389008,270.356995,267.243744,1076163
2012-10-04,272.583008,275.946991,270.109985,271.296997,268.172943,785538
2012-10-05,273.622009,279.459991,272.088989,277.381989,274.187866,2065198
2012-10-08,278.519989,280.647003,268.179993,269.416992,266.314575,840155
2012-10-09,272.583008,275.403015,263.579987,266.845001,263.772217,1025534
2012-10-10,264.470001,269.911987,264.173004,265.014008,261.962311,832071
2012-10-11,265.261993,271.593994,262.243988,270.901001,267.781494,841417
2012-10-12,271.296997,271.446014,266.647003,267.686005,264.603516,845388
2012-10-15,268.131012,268.131012,263.628998,266.497986,263.429199,469225
2012-10-16,262.195007,263.134003,258.385010,259.523010,256.534546,968911
2012-10-17,261.451996,264.865997,258.434998,262.096008,259.077911,767836
2012-10-18,263.134003,268.626007,263.134003,267.338989,264.260529,852158
2012-10-19,267.141998,270.605011,263.925995,266.053009,262.989349,585678
2012-10-22,266.845001,266.845001,261.700012,263.778015,260.740570,851952
2012-10-23,263.678986,264.272003,260.463013,261.799011,258.784332,529245
2012-10-25,260.216003,262.342987,257.494995,258.484009,255.507492,802884
2012-10-29,260.216003,261.649994,251.608002,254.031998,251.106750,625493
2012-10-30,254.774002,255.268997,242.753006,245.078003,242.255875,1239859
2012-10-31,245.869003,252.498001,244.979004,251.953995,249.052673,858054
2012-11-01,254.279007,266.152008,254.279007,264.272003,261.228851,1287835
2012-11-02,268.278992,269.071014,262.243988,267.191010,264.114258,1316451
2012-11-05,269.119995,271.742004,263.628998,266.845001,263.772217,914339
2012-11-06,267.141998,269.614990,262.688995,264.024994,260.984680,946352
2012-11-07,264.173004,270.455994,263.678986,266.399994,263.332336,1303249
2012-11-08,265.063995,282.476990,262.195007,281.092010,277.855164,4038686
2012-11-09,281.488007,281.983002,276.045990,277.678986,274.481445,1064519
2012-11-11,null,null,null,null,null,null
2012-11-12,276.045990,280.894012,275.255005,277.727997,274.529877,1352656
2012-11-15,271.098999,271.446014,267.141998,269.368011,266.266174,883405
2012-11-16,269.911987,271.395996,260.216003,262.243988,259.224213,737976
2012-11-19,262.243988,264.321991,259.226013,261.303986,258.294983,997191
2012-11-20,264.272003,267.536987,259.375000,263.381989,260.349091,798005
2012-11-21,263.282990,265.063995,261.204987,262.640015,259.615662,515262
2012-11-22,260.364014,265.509003,254.822998,256.109985,253.160812,785495
2012-11-23,253.882996,259.028015,253.488007,257.940002,254.969757,887446
2012-11-26,258.583008,264.272003,258.583008,260.364014,257.365845,671836
2012-11-27,262.195007,264.964996,261.006989,263.579987,260.544800,579635
2012-11-29,264.371002,276.589996,264.371002,275.303986,272.133789,1538853
2012-11-30,276.045990,280.944000,269.218994,271.346985,268.222351,1811430
2012-12-03,270.308014,273.869995,268.131012,269.170013,266.070465,1312644
2012-12-04,269.614990,272.583008,266.449005,268.428009,265.336975,965481
2012-12-05,269.170013,276.045990,269.170013,271.989990,268.857971,1734293
2012-12-06,274.066986,278.371002,270.752991,277.234009,274.041595,1698343
2012-12-07,279.015015,284.407013,276.393005,278.816986,275.606354,1699239
2012-12-10,280.003998,283.170013,275.156006,277.036011,273.845856,1327337
2012-12-11,279.015015,279.756989,270.653992,275.105988,271.938080,825850
2012-12-12,275.453003,277.529999,272.088989,273.523010,270.373322,784729
2012-12-13,279.015015,287.177002,278.272003,284.356995,281.082550,2949103
2012-12-14,284.950989,291.183990,281.884003,288.809998,285.484283,2909337
2012-12-17,288.908997,292.570007,288.166992,290.789001,287.440491,1080505
2012-12-18,293.360992,297.220001,290.937012,294.597992,291.205597,2008275
2012-12-19,295.834991,305.333008,295.834991,304.294006,300.789978,1561935
2012-12-20,305.135010,306.174011,299.791992,302.117004,298.638031,937037
2012-12-21,297.121002,299.989990,294.845001,296.230011,292.818848,584628
2012-12-24,297.911987,307.213013,294.300995,303.453003,299.958679,1511523
2012-12-26,302.562988,305.184998,300.782013,302.166992,298.687469,892869
2012-12-27,303.799011,310.626007,301.325989,306.222992,302.696716,1501933
2012-12-28,307.510010,309.092987,304.739014,306.372009,302.844025,1037788
2012-12-31,306.420990,310.576996,305.729004,309.092987,305.533722,693674
2013-01-01,311.319000,314.632996,311.170013,313.049988,309.445160,828326
2013-01-02,314.632996,317.453003,312.851990,314.584015,310.961517,1003073
2013-01-03,316.612000,318.244995,313.446014,314.436005,310.815186,793985
2013-01-04,314.683014,314.683014,309.785004,311.962006,308.369690,1062757
2013-01-07,313.346985,315.178009,309.240997,309.834991,306.267181,613630
2013-01-08,309.884003,312.950989,309.686005,310.824005,307.244781,1225747
2013-01-09,314.632996,326.407013,314.632996,323.191986,319.470337,2461252
2013-01-10,327.545013,333.481995,327.496002,329.869995,326.071472,2051898
2013-01-11,331.552002,332.442993,323.687012,326.654999,322.893494,1068517
2013-01-14,327.050995,329.376007,323.537994,324.528015,320.791016,1555196
2013-01-15,326.902008,330.067993,324.528015,327.247986,323.479645,1497736
2013-01-16,326.011993,326.407013,315.375000,316.661987,313.015533,1131334
2013-01-17,319.678986,327.496002,319.678986,325.121002,321.377167,1336429
2013-01-18,327.100006,328.683014,322.696991,324.626007,320.887848,1078159
2013-01-21,326.308990,327.496002,318.789001,319.579987,315.899963,499317
2013-01-22,320.966003,321.510010,312.061005,314.929993,311.303497,703286
2013-01-23,313.644012,315.277008,306.867004,308.696991,305.142273,1196383
2013-01-24,283.911987,293.015015,279.063995,290.441986,287.097473,3296854
2013-01-25,290.492004,300.286987,290.492004,297.863007,294.433044,989588
2013-01-28,298.605011,306.816986,297.812988,305.282990,301.767578,1012599
2013-01-29,302.760010,312.457001,299.247986,300.434998,296.975433,968724
2013-01-30,300.187988,300.929993,294.102997,295.834991,292.428375,796684
2013-01-31,293.954987,296.626007,291.877014,294.845001,291.449768,570884
2013-02-01,294.845001,297.269012,267.290009,281.983002,278.735870,1629735
2013-02-04,289.898010,293.657990,286.385986,288.760010,285.434875,1275220
2013-02-05,285.049988,288.265991,281.785004,284.010986,280.740540,776176
2013-02-06,285.148987,287.226990,281.092010,283.121002,279.860779,747425
2013-02-07,281.983002,287.671997,281.983002,285.644012,282.354736,675761
2013-02-08,288.216003,291.976013,281.389008,282.527008,279.273621,1304950
2013-02-11,286.632996,289.156006,285.446014,287.523010,284.212097,721273
2013-02-12,289.403015,296.675995,288.414001,295.141998,291.743347,1058869
2013-02-13,305.729004,308.696991,299.791992,301.375000,297.904572,1255998
2013-02-14,300.335999,302.710999,291.480988,293.558990,290.178589,650535
2013-02-15,285.098999,302.265991,284.950989,300.830994,297.366852,1639583
2013-02-18,303.007996,304.244995,298.506012,301.770996,298.296021,1022118
2013-02-19,301.770996,304.739014,300.088989,303.651001,300.154358,472886
2013-02-20,305.234009,305.828003,298.358002,300.731995,297.269012,722341
2013-02-21,296.824005,298.506012,292.273010,294.597992,291.205597,694712
2013-02-22,291.877014,293.360992,286.979004,289.898010,286.559753,717555
2013-02-25,293.459991,297.812988,291.976013,295.884003,292.476807,635908
2013-02-26,291.778015,292.915985,282.575989,286.138000,282.843079,835850
2013-02-27,287.820007,288.463013,278.569000,282.971985,279.713470,667083
2013-02-28,289.403015,290.294006,277.925995,284.356995,281.082550,1148481
2013-03-01,284.950989,289.997009,278.915985,285.593994,282.305328,690371
2013-03-04,285.148987,289.156006,282.378998,286.731995,283.430206,645831
2013-03-05,286.929993,298.902008,286.929993,297.417999,293.993134,1085763
2013-03-06,299.791992,307.708008,299.644012,305.976013,302.452606,933794
2013-03-07,304.195007,304.244995,299.446014,302.710999,299.225220,1224958
2013-03-08,303.057007,304.888000,297.417999,300.533997,297.073273,706215
2013-03-11,301.671997,303.552002,297.071014,298.209015,294.775085,621709
2013-03-12,301.770996,304.789001,298.407013,301.078003,297.611023,1036406
2013-03-13,302.364990,302.760010,294.201996,297.615997,294.188873,1384606
2013-03-14,295.339996,299.593994,289.898010,297.764008,294.335205,1444183
2013-03-15,298.704010,298.803009,286.929993,288.018005,284.701416,1007836
2013-03-18,286.929993,286.929993,281.983002,283.566010,280.300659,821505
2013-03-19,284.455994,286.830994,275.303986,278.569000,275.361206,905795
2013-03-20,278.519989,283.911987,273.770996,282.773987,279.517761,836753
2013-03-21,281.587006,281.587006,266.944000,270.851990,267.733063,1762332
2013-03-22,270.209015,275.057007,262.342987,267.536987,264.456238,1515929
2013-03-25,271.098999,273.078003,265.509003,267.734985,264.651947,508385
2013-03-26,268.377991,274.364014,263.678986,272.335999,269.199951,1039327
2013-03-28,270.109985,271.098999,263.282990,266.449005,263.380768,439793
2013-04-01,266.053009,266.053009,259.325012,262.688995,259.664093,572633
2013-04-02,260.066986,265.904999,256.209015,263.975006,260.935272,1070527
2013-04-03,264.173004,266.152008,253.389008,254.873001,251.938065,916958
2013-04-04,253.289993,260.364014,252.003998,255.070999,252.133789,1139643
2013-04-05,254.279007,258.533997,249.431000,252.597000,249.688278,866370
2013-04-08,254.526993,257.940002,250.716995,254.229996,251.302475,810697
2013-04-09,255.516006,262.589996,255.516006,259.967987,256.974396,1636388
2013-04-10,261.700012,265.855011,255.119995,264.816010,261.766602,956165
2013-04-11,274.562012,278.174011,272.682007,275.204987,272.035919,1185370
2013-04-12,272.088989,277.529999,269.119995,272.484009,269.346283,497069
2013-04-15,268.131012,269.713989,261.451996,266.350006,263.282928,673874
2013-04-16,263.183990,269.515991,260.414001,267.933014,264.847687,827120
2013-04-17,269.119995,272.088989,266.152008,268.626007,265.532715,711960
2013-04-18,266.152008,280.993011,264.470001,279.311005,276.094666,1274207
2013-04-22,280.102997,284.407013,277.036011,282.279999,279.029449,753487
2013-04-23,280.993011,281.438995,274.265015,278.420990,275.214905,407101
2013-04-25,281.092010,292.024994,281.092010,290.144989,286.803894,695127
2013-04-26,290.393005,294.944000,287.177002,293.114014,289.738739,611753
2013-04-29,290.888000,295.537994,289.205994,292.915985,289.542969,340544
2013-04-30,293.707001,297.713989,287.919006,296.279999,292.868225,578225
2013-05-02,292.964996,297.417999,288.414001,293.312012,289.934448,658419
2013-05-03,289.007996,291.234009,281.141998,282.279999,279.029449,712302
2013-05-06,281.983002,289.799011,280.003998,287.968994,284.652954,884295
2013-05-07,288.216003,297.467010,288.216003,295.389008,291.987518,739345
2013-05-08,296.824005,302.315002,295.834991,297.516998,294.091003,738342
2013-05-09,296.824005,300.484985,292.075012,296.626007,293.210266,528187
2013-05-10,295.884003,306.222992,295.884003,305.282990,301.767578,884180
2013-05-13,303.750000,306.519989,292.865997,294.498993,291.107758,479421
2013-05-14,295.735992,300.683014,292.372009,297.319000,293.895294,847355
2013-05-15,298.803009,308.498993,298.803009,305.135010,301.621307,1137578
2013-05-16,304.244995,306.222992,298.851990,299.989990,296.535522,606990
2013-05-17,297.812988,304.987000,297.566010,300.139008,296.682831,674485
2013-05-20,301.770996,312.556000,297.319000,299.199005,295.753662,1009672
2013-05-21,298.358002,299.890991,289.205994,290.046997,286.707031,798569
2013-05-22,293.360992,294.845001,286.187988,288.513000,285.190704,685309
2013-05-23,284.950989,289.848999,282.279999,287.721008,284.407837,709849
2013-05-24,291.877014,293.063995,280.102997,285.049988,281.767548,724444
2013-05-27,284.950989,292.618988,282.230011,291.333008,287.978241,581100
2013-05-28,292.667999,295.240997,287.820007,292.717987,289.347260,697394
2013-05-29,293.855988,301.770996,292.618988,300.584015,297.122742,1340962
2013-05-30,311.665009,315.622986,307.558990,313.545013,309.934448,1933925
2013-05-31,313.496002,316.118011,308.795990,310.131989,306.560760,909115
2013-06-03,306.717987,312.160004,303.898010,310.477997,306.902771,724267
2013-06-04,306.867004,314.040009,299.791992,303.205994,299.714508,720715
2013-06-05,300.980011,306.618988,300.683014,303.898010,300.398529,637201
2013-06-06,299.395996,306.273010,299.395996,303.403992,299.910217,641799
2013-06-07,303.255005,306.519989,294.944000,298.605011,295.166534,610938
2013-06-10,296.725006,300.683014,289.255005,293.162994,289.787140,575741
2013-06-11,293.410004,294.300995,285.593994,290.096008,286.755493,868754
2013-06-12,288.414001,293.360992,286.929993,290.144989,286.803894,795169
2013-06-13,287.177002,287.424988,277.282990,280.003998,276.779663,871152
2013-06-14,284.950989,295.240997,284.209015,293.756989,290.374298,743547
2013-06-17,294.102997,297.269012,285.989990,296.378998,292.966095,738670
2013-06-18,295.537994,296.378998,290.243988,293.954987,290.570007,1638364
2013-06-19,291.877014,293.015015,287.523010,288.661011,285.337006,523554
2013-06-20,284.950989,289.205994,280.597992,285.247986,281.963257,2410216
2013-06-21,282.773987,286.286987,279.261993,284.109985,280.838379,1133532
2013-06-24,281.339996,284.455994,277.579987,280.647003,277.415283,740065
2013-06-25,280.201996,281.587006,269.566010,278.717987,275.508484,1639739
2013-06-26,278.024994,279.707001,266.795013,270.308014,267.195343,1434774
2013-06-27,271.692993,273.375000,260.315002,266.647003,263.576508,1979461
2013-06-28,271.098999,279.311005,271.098999,278.470001,275.263336,1088957
2013-07-01,277.036011,288.117004,274.216003,286.584015,283.283936,667456
2013-07-02,284.455994,285.395996,279.113007,283.416992,280.153351,797722
2013-07-03,279.904999,286.237000,275.156006,281.290009,278.050873,1945373
2013-07-04,281.983002,290.243988,279.410004,289.156006,285.826294,1247223
2013-07-05,293.114014,295.042999,290.342987,293.063995,289.689270,1305141
2013-07-08,286.335999,287.127991,279.509003,285.148987,281.865417,1084347
2013-07-09,285.446014,287.375000,281.785004,286.088989,282.794617,750885
2013-07-10,284.950989,285.545013,277.877014,281.141998,277.904572,1338884
2013-07-11,284.950989,289.303986,280.152008,282.329010,279.077911,835953
2013-07-12,281.042999,290.690002,281.042999,288.859009,285.532745,602819
2013-07-15,288.710999,288.908997,283.170013,285.494995,282.207458,565023
2013-07-16,280.003998,289.303986,279.015015,288.463013,285.141296,819158
2013-07-17,287.622009,287.968994,279.904999,283.121002,279.860779,683075
2013-07-18,281.983002,285.296997,278.123993,284.407013,281.131958,476575
2013-07-19,284.455994,294.350006,284.455994,291.579987,288.222351,672320
2013-07-22,289.898010,297.516998,289.898010,294.597992,291.205597,726670
2013-07-23,294.647003,298.358002,291.234009,295.884003,292.476807,722663
2013-07-24,294.845001,297.566010,291.630005,294.350006,290.960480,426070
2013-07-25,294.350006,299.890991,291.925995,296.675995,293.259674,839915
2013-07-26,296.824005,298.259003,284.109985,286.781006,283.478668,632779
